statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,3129,3,3,1,18,20,5,11,0,2017,7,29.81991389,-95.98428611,2,0,998,0,0,1
48,3129,3,4,1,18,20,5,11,0,2017,7,29.81991389,-95.98428611,2,0,998,0,0,1
48,3130,1,1,1,18,12,0,11,0,2017,7,30.71784722,-97.71576111,6,0,998,96,0,1
48,3130,1,2,1,18,12,0,11,0,2017,7,30.71784722,-97.71576111,6,0,998,96,0,1
48,3130,1,3,1,18,12,0,11,0,2017,7,30.71784722,-97.71576111,6,0,998,96,0,1
48,3130,2,1,1,18,12,0,11,0,2017,7,30.71784722,-97.71576111,6,0,998,96,0,1
48,3131,1,1,1,19,21,28,11,0,2017,1,29.58855278,-95.59519167,6,0,25,0,0,1
48,3131,2,1,1,19,21,28,11,0,2017,1,29.58855278,-95.59519167,6,0,998,96,0,1
48,3131,2,2,1,19,21,28,11,0,2017,1,29.58855278,-95.59519167,6,0,998,96,0,1
48,3132,1,1,1,19,20,45,11,0,2017,1,31.2731,-94.071675,0,1,998,3,0,1
48,3132,1,2,1,19,20,45,11,0,2017,1,31.2731,-94.071675,0,1,998,3,0,1
48,3133,1,1,1,20,7,0,11,0,2017,2,28.94307778,-98.48015,0,1,998,96,0,1
48,3134,1,1,1,22,17,0,11,0,2017,4,29.78386111,-95.474075,0,0,998,96,0,1
48,3134,2,1,1,22,17,0,11,0,2017,4,29.78386111,-95.474075,0,0,998,96,0,1
48,3134,2,2,1,22,17,0,11,0,2017,4,29.78386111,-95.474075,0,0,998,96,0,1
48,3134,3,1,1,22,17,0,11,0,2017,4,29.78386111,-95.474075,0,0,998,96,0,1
48,3135,1,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,998,93,0,1
48,3135,2,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,3,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,3,2,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,4,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,4,2,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
48,3135,5,1,1,23,16,27,11,14,2017,5,29.60965,-98.50829167,1,1,0,96,0,1
